,Unnamed: 0,name,url,party,state,district,chamber,congress_numbers,start,end,last_name,state_abbreviation,rep_id,last_name_state
799,799,"Reed, Tom",https://www.congress.gov/member/tom-reed/R000585,Republican,New York,23,House,"[113, 114, 115, 116]",2013,inf,Reed,NY,R000585,Reed (NY)
800,800,"Reed, Tom",https://www.congress.gov/member/tom-reed/R000585,Republican,New York,29,House,"[111, 112]",2010,2013.0,Reed,NY,R000585,Reed (NY)
801,801,"Regula, Ralph",https://www.congress.gov/member/ralph-regula/R000141,Republican,Ohio,16,House,"[93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110]",1973,2009.0,Regula,OH,R000141,Regula (OH)
802,802,"Rehberg, Denny",https://www.congress.gov/member/denny-rehberg/R000571,Republican,Montana,At Large,House,"[107, 108, 109, 110, 111, 112]",2001,2013.0,Rehberg,MT,R000571,Rehberg (MT)
803,803,"Reichert, David G.",https://www.congress.gov/member/david-reichert/R000578,Republican,Washington,8,House,"[109, 110, 111, 112, 113, 114, 115]",2005,2019.0,Reichert,WA,R000578,Reichert (WA)
804,804,"Reid, Harry",https://www.congress.gov/member/harry-reid/R000146,Democratic,Nevada,1,House,"[98, 99]",1983,1987.0,Reid,NV,R000146,Reid (NV)
805,805,"Renacci, James B.",https://www.congress.gov/member/james-renacci/R000586,Republican,Ohio,16,House,"[112, 113, 114, 115]",2011,2019.0,Renacci,OH,R000586,Renacci (OH)
806,806,"Renzi, Rick",https://www.congress.gov/member/rick-renzi/R000574,Republican,Arizona,1,House,"[108, 109, 110]",2003,2009.0,Renzi,AZ,R000574,Renzi (AZ)
807,807,"Reschenthaler, Guy",https://www.congress.gov/member/guy-reschenthaler/R000610,Republican,Pennsylvania,14,House,[116],2019,inf,Reschenthaler,PA,R000610,Reschenthaler (PA)
808,808,"Reyes, Silvestre",https://www.congress.gov/member/silvestre-reyes/R000170,Democratic,Texas,16,House,"[105, 106, 107, 108, 109, 110, 111, 112]",1997,2013.0,Reyes,TX,R000170,Reyes (TX)
809,809,"Reynolds, Thomas M.",https://www.congress.gov/member/thomas-reynolds/R000569,Republican,New York,26,House,"[108, 109, 110]",2003,2009.0,Reynolds,NY,R000569,Reynolds (NY)
810,810,"Ribble, Reid J.",https://www.congress.gov/member/reid-ribble/R000587,Republican,Wisconsin,8,House,"[112, 113, 114]",2011,2017.0,Ribble,WI,R000587,Ribble (WI)
811,811,"Rice, Kathleen M.",https://www.congress.gov/member/kathleen-rice/R000602,Democratic,New York,4,House,"[114, 115, 116]",2015,inf,Rice,NY,R000602,Rice (NY)
812,812,"Rice, Tom",https://www.congress.gov/member/tom-rice/R000597,Republican,South Carolina,7,House,"[113, 114, 115, 116]",2013,inf,Rice,SC,R000597,Rice (SC)
813,813,"Richardson, Laura",https://www.congress.gov/member/laura-richardson/R000581,Democratic,California,37,House,"[110, 111, 112]",2007,2013.0,Richardson,CA,R000581,Richardson (CA)
814,814,"Richmond, Cedric L.",https://www.congress.gov/member/cedric-richmond/R000588,Democratic,Louisiana,2,House,"[112, 113, 114, 115, 116]",2011,inf,Richmond,LA,R000588,Richmond (LA)
815,815,"Rigell, E. Scott",https://www.congress.gov/member/e-rigell/R000589,Republican,Virginia,2,House,"[112, 113, 114]",2011,2017.0,Rigell,VA,R000589,Rigell (VA)
816,816,"Riggleman, Denver",https://www.congress.gov/member/denver-riggleman/R000611,Republican,Virginia,5,House,[116],2019,inf,Riggleman,VA,R000611,Riggleman (VA)
817,817,"Rivera, David",https://www.congress.gov/member/david-rivera/R000590,Republican,Florida,25,House,[112],2011,2013.0,Rivera,FL,R000590,Rivera (FL)
818,818,"Roberts, Pat",https://www.congress.gov/member/pat-roberts/R000307,Republican,Kansas,1,House,"[97, 98, 99, 100, 101, 102, 103, 104]",1981,1997.0,Roberts,KS,R000307,Roberts (KS)
819,819,"Roby, Martha",https://www.congress.gov/member/martha-roby/R000591,Republican,Alabama,2,House,"[112, 113, 114, 115, 116]",2011,inf,Roby,AL,R000591,Roby (AL)
820,820,"Rodriguez, Ciro D.",https://www.congress.gov/member/ciro-rodriguez/R000568,Democratic,Texas,23,House,"[110, 111]",2007,2011.0,Rodriguez,TX,R000568,Rodriguez (TX)
821,821,"Roe, David P.",https://www.congress.gov/member/david-roe/R000582,Republican,Tennessee,1,House,"[111, 112, 113, 114, 115, 116]",2009,inf,Roe,TN,R000582,Roe (TN)
822,822,"Rogers, Harold",https://www.congress.gov/member/harold-rogers/R000395,Republican,Kentucky,5,House,"[97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116]",1981,inf,Rogers,KY,R000395,Rogers (KY)
823,823,"Rogers, Mike D.",https://www.congress.gov/member/mike-rogers/R000575,Republican,Alabama,3,House,"[108, 109, 110, 111, 112, 113, 114, 115, 116]",2003,inf,Rogers,AL,R000575,Rogers (AL)
824,824,"Rogers, Mike J.",https://www.congress.gov/member/mike-rogers/R000572,Republican,Michigan,8,House,"[107, 108, 109, 110, 111, 112, 113]",2001,2015.0,Rogers,MI,R000572,Rogers (MI)
825,825,"Rohrabacher, Dana",https://www.congress.gov/member/dana-rohrabacher/R000409,Republican,California,48,House,"[113, 114, 115]",2013,2019.0,Rohrabacher,CA,R000409,Rohrabacher (CA)
826,826,"Rokita, Todd",https://www.congress.gov/member/todd-rokita/R000592,Republican,Indiana,4,House,"[112, 113, 114, 115]",2011,2019.0,Rokita,IN,R000592,Rokita (IN)
827,827,"Rooney, Francis",https://www.congress.gov/member/francis-rooney/R000607,Republican,Florida,19,House,"[115, 116]",2017,inf,Rooney,FL,R000607,Rooney (FL)
828,828,"Rooney, Thomas J.",https://www.congress.gov/member/thomas-rooney/R000583,Republican,Florida,17,House,"[113, 114, 115]",2013,2019.0,Rooney,FL,R000583,Rooney (FL)
829,829,"Ros-Lehtinen, Ileana",https://www.congress.gov/member/ileana-ros-lehtinen/R000435,Republican,Florida,27,House,"[113, 114, 115]",2013,2019.0,Ros-Lehtinen,FL,R000435,Ros-Lehtinen (FL)
830,830,"Rose, John W.",https://www.congress.gov/member/john-rose/R000612,Republican,Tennessee,6,House,[116],2019,inf,Rose,TN,R000612,Rose (TN)
831,831,"Rose, Max",https://www.congress.gov/member/max-rose/R000613,Democratic,New York,11,House,[116],2019,inf,Rose,NY,R000613,Rose (NY)
832,832,"Rosen, Jacky",https://www.congress.gov/member/jacklyn-rosen/R000608,Democratic,Nevada,3,House,[115],2017,2019.0,Rosen,NV,R000608,Rosen (NV)
833,833,"Roskam, Peter J.",https://www.congress.gov/member/peter-roskam/R000580,Republican,Illinois,6,House,"[110, 111, 112, 113, 114, 115]",2007,2019.0,Roskam,IL,R000580,Roskam (IL)
834,834,"Ross, Dennis A.",https://www.congress.gov/member/dennis-ross/R000593,Republican,Florida,15,House,"[113, 114, 115]",2013,2019.0,Ross,FL,R000593,Ross (FL)
835,835,"Ross, Mike",https://www.congress.gov/member/mike-ross/R000573,Democratic,Arkansas,4,House,"[107, 108, 109, 110, 111, 112]",2001,2013.0,Ross,AR,R000573,Ross (AR)
836,836,"Rothfus, Keith J.",https://www.congress.gov/member/keith-rothfus/R000598,Republican,Pennsylvania,12,House,"[113, 114, 115]",2013,2019.0,Rothfus,PA,R000598,Rothfus (PA)
837,837,"Rothman, Steven R.",https://www.congress.gov/member/steven-rothman/R000462,Democratic,New Jersey,9,House,"[105, 106, 107, 108, 109, 110, 111, 112]",1997,2013.0,Rothman,NJ,R000462,Rothman (NJ)
838,838,"Rouda, Harley",https://www.congress.gov/member/harley-rouda/R000616,Democratic,California,48,House,[116],2019,inf,Rouda,CA,R000616,Rouda (CA)
839,839,"Rouzer, David",https://www.congress.gov/member/david-rouzer/R000603,Republican,North Carolina,7,House,"[114, 115, 116]",2015,inf,Rouzer,NC,R000603,Rouzer (NC)
840,840,"Roy, Chip",https://www.congress.gov/member/chip-roy/R000614,Republican,Texas,21,House,[116],2019,inf,Roy,TX,R000614,Roy (TX)
841,841,"Roybal-Allard, Lucille",https://www.congress.gov/member/lucille-roybal-allard/R000486,Democratic,California,40,House,"[113, 114, 115, 116]",2013,inf,Roybal-Allard,CA,R000486,Roybal-Allard (CA)
842,842,"Roybal-Allard, Lucille",https://www.congress.gov/member/lucille-roybal-allard/R000486,Democratic,California,34,House,"[108, 109, 110, 111, 112]",2003,2013.0,Roybal-Allard,CA,R000486,Roybal-Allard (CA)
843,843,"Royce, Edward R.",https://www.congress.gov/member/ed-royce/R000487,Republican,California,39,House,"[113, 114, 115]",2013,2019.0,Royce,CA,R000487,Royce (CA)
844,844,"Ruiz, Raul",https://www.congress.gov/member/raul-ruiz/R000599,Democratic,California,36,House,"[113, 114, 115, 116]",2013,inf,Ruiz,CA,R000599,Ruiz (CA)
845,845,"Runyan, Jon",https://www.congress.gov/member/jon-runyan/R000594,Republican,New Jersey,3,House,"[112, 113]",2011,2015.0,Runyan,NJ,R000594,Runyan (NJ)
846,846,"Ruppersberger, C. A. Dutch",https://www.congress.gov/member/c-a-ruppersberger/R000576,Democratic,Maryland,2,House,"[108, 109, 110, 111, 112, 113, 114, 115, 116]",2003,inf,Ruppersberger,MD,R000576,Ruppersberger (MD)
847,847,"Rush, Bobby L.",https://www.congress.gov/member/bobby-rush/R000515,Democratic,Illinois,1,House,"[103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116]",1993,inf,Rush,IL,R000515,Rush (IL)
848,848,"Russell, Steve",https://www.congress.gov/member/steve-russell/R000604,Republican,Oklahoma,5,House,"[114, 115]",2015,2019.0,Russell,OK,R000604,Russell (OK)
849,849,"Rutherford, John H.",https://www.congress.gov/member/john-rutherford/R000609,Republican,Florida,4,House,"[115, 116]",2017,inf,Rutherford,FL,R000609,Rutherford (FL)
850,850,"Ryan, Paul D.",https://www.congress.gov/member/paul-ryan/R000570,Republican,Wisconsin,1,House,"[106, 107, 108, 109, 110, 111, 112, 113, 114, 115]",1999,2019.0,Ryan,WI,R000570,Ryan (WI)
851,851,"Ryan, Tim",https://www.congress.gov/member/tim-ryan/R000577,Democratic,Ohio,13,House,"[113, 114, 115, 116]",2013,inf,Ryan,OH,R000577,Ryan (OH)
852,852,"Ryan, Tim",https://www.congress.gov/member/tim-ryan/R000577,Democratic,Ohio,17,House,"[108, 109, 110, 111, 112]",2003,2013.0,Ryan,OH,R000577,Ryan (OH)
854,854,"Salazar, John T.",https://www.congress.gov/member/john-salazar/S001158,Democratic,Colorado,3,House,"[109, 110, 111]",2005,2011.0,Salazar,CO,S001158,Salazar (CO)
855,855,"Sali, Bill",https://www.congress.gov/member/bill-sali/S001167,Republican,Idaho,1,House,[110],2007,2009.0,Sali,ID,S001167,Sali (ID)
856,856,"Salmon, Matt",https://www.congress.gov/member/matt-salmon/S000018,Republican,Arizona,5,House,"[113, 114]",2013,2017.0,Salmon,AZ,S000018,Salmon (AZ)
858,858,"Sanchez, Linda T.",https://www.congress.gov/member/linda-sanchez/S001156,Democratic,California,38,House,"[113, 114, 115, 116]",2013,inf,Sanchez,CA,S001156,Sanchez (CA)
859,859,"Sanchez, Linda T.",https://www.congress.gov/member/linda-sanchez/S001156,Democratic,California,39,House,"[108, 109, 110, 111, 112]",2003,2013.0,Sanchez,CA,S001156,Sanchez (CA)
860,860,"Sanchez, Loretta",https://www.congress.gov/member/loretta-sanchez/S000030,Democratic,California,46,House,"[113, 114]",2013,2017.0,Sanchez,CA,S000030,Sanchez (CA)
861,861,"Sanders, Bernard",https://www.congress.gov/member/bernard-sanders/S000033,Independent,Vermont,At Large,House,"[102, 103, 104, 105, 106, 107, 108, 109]",1991,2007.0,Sanders,VT,S000033,Sanders (VT)
862,862,"Sanford, Mark",https://www.congress.gov/member/mark-sanford/S000051,Republican,South Carolina,1,House,"[113, 114, 115]",2013,2019.0,Sanford,SC,S000051,Sanford (SC)
863,863,"Sarbanes, John P.",https://www.congress.gov/member/john-sarbanes/S001168,Democratic,Maryland,3,House,"[110, 111, 112, 113, 114, 115, 116]",2007,inf,Sarbanes,MD,S001168,Sarbanes (MD)
864,864,"Saxton, Jim",https://www.congress.gov/member/h-saxton/S000097,Republican,New Jersey,3,House,"[103, 104, 105, 106, 107, 108, 109, 110]",1993,2009.0,Saxton,NJ,S000097,Saxton (NJ)
865,865,"Scalise, Steve",https://www.congress.gov/member/steve-scalise/S001176,Republican,Louisiana,1,House,"[110, 111, 112, 113, 114, 115, 116]",2008,inf,Scalise,LA,S001176,Scalise (LA)
866,866,"Scanlon, Mary Gay",https://www.congress.gov/member/mary-scanlon/S001205,Democratic,Pennsylvania,5,House,[116],2019,inf,Scanlon,PA,S001205,Scanlon (PA)
867,867,"Scanlon, Mary Gay",https://www.congress.gov/member/mary-scanlon/S001205,Democratic,Pennsylvania,7,House,[115],2018,2019.0,Scanlon,PA,S001205,Scanlon (PA)
868,868,"Schakowsky, Janice D.",https://www.congress.gov/member/janice-schakowsky/S001145,Democratic,Illinois,9,House,"[106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116]",1999,inf,Schakowsky,IL,S001145,Schakowsky (IL)
869,869,"Schauer, Mark H.",https://www.congress.gov/member/mark-schauer/S001178,Democratic,Michigan,7,House,[111],2009,2011.0,Schauer,MI,S001178,Schauer (MI)
870,870,"Schiff, Adam B.",https://www.congress.gov/member/adam-schiff/S001150,Democratic,California,28,House,"[113, 114, 115, 116]",2013,inf,Schiff,CA,S001150,Schiff (CA)
871,871,"Schiff, Adam B.",https://www.congress.gov/member/adam-schiff/S001150,Democratic,California,29,House,"[108, 109, 110, 111, 112]",2003,2013.0,Schiff,CA,S001150,Schiff (CA)
872,872,"Schilling, Robert T.",https://www.congress.gov/member/robert-schilling/S001182,Republican,Illinois,17,House,[112],2011,2013.0,Schilling,IL,S001182,Schilling (IL)
873,873,"Schmidt, Jean",https://www.congress.gov/member/jean-schmidt/S001164,Republican,Ohio,2,House,"[109, 110, 111, 112]",2005,2013.0,Schmidt,OH,S001164,Schmidt (OH)
874,874,"Schneider, Bradley Scott",https://www.congress.gov/member/bradley-schneider/S001190,Democratic,Illinois,10,House,"[115, 116]",2017,inf,Schneider,IL,S001190,Schneider (IL)
875,875,"Schneider, Bradley Scott",https://www.congress.gov/member/bradley-schneider/S001190,Democratic,Illinois,10,House,[113],2013,2015.0,Schneider,IL,S001190,Schneider (IL)
876,876,"Schock, Aaron",https://www.congress.gov/member/aaron-schock/S001179,Republican,Illinois,18,House,"[111, 112, 113, 114]",2009,2015.0,Schock,IL,S001179,Schock (IL)
877,877,"Schrader, Kurt",https://www.congress.gov/member/kurt-schrader/S001180,Democratic,Oregon,5,House,"[111, 112, 113, 114, 115, 116]",2009,inf,Schrader,OR,S001180,Schrader (OR)
878,878,"Schrier, Kim",https://www.congress.gov/member/kim-schrier/S001216,Democratic,Washington,8,House,[116],2019,inf,Schrier,WA,S001216,Schrier (WA)
879,879,"Schumer, Charles E.",https://www.congress.gov/member/charles-schumer/S000148,Democratic,New York,9,House,"[103, 104, 105]",1993,1999.0,Schumer,NY,S000148,Schumer (NY)
880,880,"Schwartz, Allyson Y.",https://www.congress.gov/member/allyson-schwartz/S001162,Democratic,Pennsylvania,13,House,"[109, 110, 111, 112, 113]",2005,2015.0,Schwartz,PA,S001162,Schwartz (PA)
881,881,"Schweikert, David",https://www.congress.gov/member/david-schweikert/S001183,Republican,Arizona,6,House,"[113, 114, 115, 116]",2013,inf,Schweikert,AZ,S001183,Schweikert (AZ)
882,882,"Schweikert, David",https://www.congress.gov/member/david-schweikert/S001183,Republican,Arizona,5,House,[112],2011,2013.0,Schweikert,AZ,S001183,Schweikert (AZ)
883,883,"Scott, Austin",https://www.congress.gov/member/austin-scott/S001189,Republican,Georgia,8,House,"[112, 113, 114, 115, 116]",2011,inf,Scott,GA,S001189,Scott (GA)
884,884,"Scott, David",https://www.congress.gov/member/david-scott/S001157,Democratic,Georgia,13,House,"[108, 109, 110, 111, 112, 113, 114, 115, 116]",2003,inf,Scott,GA,S001157,Scott (GA)
885,885,"Scott, Robert C. ""Bobby""",https://www.congress.gov/member/robert-scott/S000185,Democratic,Virginia,3,House,"[103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116]",1993,inf,Scott,VA,S000185,Scott (VA)
886,886,"Scott, Tim",https://www.congress.gov/member/tim-scott/S001184,Republican,South Carolina,1,House,[112],2011,2013.0,Scott,SC,S001184,Scott (SC)
887,887,"Sensenbrenner, F. James, Jr.",https://www.congress.gov/member/f-sensenbrenner/S000244,Republican,Wisconsin,5,House,"[108, 109, 110, 111, 112, 113, 114, 115, 116]",2003,inf,Sensenbrenner,WI,S000244,Sensenbrenner (WI)
888,888,"Sensenbrenner, F. James, Jr.",https://www.congress.gov/member/f-sensenbrenner/S000244,Republican,Wisconsin,9,House,"[96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107]",1979,2003.0,Sensenbrenner,WI,S000244,Sensenbrenner (WI)
889,889,"Serrano, Jose E.",https://www.congress.gov/member/jose-serrano/S000248,Democratic,New York,15,House,"[113, 114, 115, 116]",2013,inf,Serrano,NY,S000248,Serrano (NY)
890,890,"Serrano, Jose E.",https://www.congress.gov/member/jose-serrano/S000248,Democratic,New York,16,House,"[103, 104, 105, 106, 107, 108, 109, 110, 111, 112]",1993,2013.0,Serrano,NY,S000248,Serrano (NY)
891,891,"Sessions, Pete",https://www.congress.gov/member/pete-sessions/S000250,Republican,Texas,32,House,"[108, 109, 110, 111, 112, 113, 114, 115]",2003,2019.0,Sessions,TX,S000250,Sessions (TX)
892,892,"Sestak, Joe",https://www.congress.gov/member/joe-sestak/S001169,Democratic,Pennsylvania,7,House,"[110, 111]",2007,2011.0,Sestak,PA,S001169,Sestak (PA)
893,893,"Sewell, Terri A.",https://www.congress.gov/member/terri-sewell/S001185,Democratic,Alabama,7,House,"[112, 113, 114, 115, 116]",2011,inf,Sewell,AL,S001185,Sewell (AL)
894,894,"Shadegg, John B.",https://www.congress.gov/member/john-shadegg/S000275,Republican,Arizona,3,House,"[108, 109, 110, 111]",2003,2011.0,Shadegg,AZ,S000275,Shadegg (AZ)
895,895,"Shalala, Donna E.",https://www.congress.gov/member/donna-shalala/S001206,Democratic,Florida,27,House,[116],2019,inf,Shalala,FL,S001206,Shalala (FL)
896,896,"Shays, Christopher",https://www.congress.gov/member/christopher-shays/S001144,Republican,Connecticut,4,House,"[100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110]",1987,2009.0,Shays,CT,S001144,Shays (CT)
897,897,"Shea-Porter, Carol",https://www.congress.gov/member/carol-shea-porter/S001170,Democratic,New Hampshire,1,House,[115],2017,2019.0,Shea-Porter,NH,S001170,Shea-Porter (NH)
898,898,"Sherman, Brad",https://www.congress.gov/member/brad-sherman/S000344,Democratic,California,30,House,"[113, 114, 115, 116]",2013,inf,Sherman,CA,S000344,Sherman (CA)
899,899,"Sherman, Brad",https://www.congress.gov/member/brad-sherman/S000344,Democratic,California,27,House,"[108, 109, 110, 111, 112]",2003,2013.0,Sherman,CA,S000344,Sherman (CA)
900,900,"Sherrill, Mikie",https://www.congress.gov/member/mikie-sherrill/S001207,Democratic,New Jersey,11,House,[116],2019,inf,Sherrill,NJ,S001207,Sherrill (NJ)
901,901,"Shimkus, John",https://www.congress.gov/member/john-shimkus/S000364,Republican,Illinois,15,House,"[113, 114, 115, 116]",2013,inf,Shimkus,IL,S000364,Shimkus (IL)
902,902,"Shimkus, John",https://www.congress.gov/member/john-shimkus/S000364,Republican,Illinois,19,House,"[108, 109, 110, 111, 112]",2003,2013.0,Shimkus,IL,S000364,Shimkus (IL)
903,903,"Shuler, Heath",https://www.congress.gov/member/heath-shuler/S001171,Democratic,North Carolina,11,House,"[110, 111, 112]",2007,2013.0,Shuler,NC,S001171,Shuler (NC)
904,904,"Shuster, Bill",https://www.congress.gov/member/bill-shuster/S001154,Republican,Pennsylvania,9,House,"[107, 108, 109, 110, 111, 112, 113, 114, 115]",2001,2019.0,Shuster,PA,S001154,Shuster (PA)
905,905,"Simpson, Michael K.",https://www.congress.gov/member/michael-simpson/S001148,Republican,Idaho,2,House,"[106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116]",1999,inf,Simpson,ID,S001148,Simpson (ID)
906,906,"Sinema, Kyrsten",https://www.congress.gov/member/kyrsten-sinema/S001191,Democratic,Arizona,9,House,"[113, 114, 115]",2013,2019.0,Sinema,AZ,S001191,Sinema (AZ)
907,907,"Sires, Albio",https://www.congress.gov/member/albio-sires/S001165,Democratic,New Jersey,8,House,"[113, 114, 115, 116]",2013,inf,Sires,NJ,S001165,Sires (NJ)
908,908,"Sires, Albio",https://www.congress.gov/member/albio-sires/S001165,Democratic,New Jersey,13,House,"[109, 110, 111, 112]",2005,2013.0,Sires,NJ,S001165,Sires (NJ)
909,909,"Skelton, Ike",https://www.congress.gov/member/ike-skelton/S000465,Democratic,Missouri,4,House,"[95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111]",1977,2011.0,Skelton,MO,S000465,Skelton (MO)
910,910,"Slaughter, Louise McIntosh",https://www.congress.gov/member/louise-slaughter/S000480,Democratic,New York,25,House,"[113, 114, 115]",2013,2018.0,Slaughter,NY,S000480,Slaughter (NY)
911,911,"Slotkin, Elissa",https://www.congress.gov/member/elissa-slotkin/S001208,Democratic,Michigan,8,House,[116],2019,inf,Slotkin,MI,S001208,Slotkin (MI)
912,912,"Smith, Adam",https://www.congress.gov/member/adam-smith/S000510,Democratic,Washington,9,House,"[105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116]",1997,inf,Smith,WA,S000510,Smith (WA)
913,913,"Smith, Adrian",https://www.congress.gov/member/adrian-smith/S001172,Republican,Nebraska,3,House,"[110, 111, 112, 113, 114, 115, 116]",2007,inf,Smith,NE,S001172,Smith (NE)
914,914,"Smith, Christopher H.",https://www.congress.gov/member/christopher-smith/S000522,Republican,New Jersey,4,House,"[97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116]",1981,inf,Smith,NJ,S000522,Smith (NJ)
915,915,"Smith, Jason",https://www.congress.gov/member/jason-smith/S001195,Republican,Missouri,8,House,"[113, 114, 115, 116]",2013,inf,Smith,MO,S001195,Smith (MO)
916,916,"Smith, Lamar",https://www.congress.gov/member/lamar-smith/S000583,Republican,Texas,21,House,"[100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115]",1987,2019.0,Smith,TX,S000583,Smith (TX)
917,917,"Smucker, Lloyd",https://www.congress.gov/member/lloyd-smucker/S001199,Republican,Pennsylvania,11,House,[116],2019,inf,Smucker,PA,S001199,Smucker (PA)
918,918,"Smucker, Lloyd",https://www.congress.gov/member/lloyd-smucker/S001199,Republican,Pennsylvania,16,House,[115],2017,2019.0,Smucker,PA,S001199,Smucker (PA)
919,919,"Snowe, Olympia J.",https://www.congress.gov/member/olympia-snowe/S000663,Republican,Maine,2,House,"[96, 97, 98, 99, 100, 101, 102, 103]",1979,1995.0,Snowe,ME,S000663,Snowe (ME)
920,920,"Snyder, Vic",https://www.congress.gov/member/victor-snyder/S000672,Democratic,Arkansas,2,House,"[105, 106, 107, 108, 109, 110, 111]",1997,2011.0,Snyder,AR,S000672,Snyder (AR)
921,921,"Solis, Hilda L.",https://www.congress.gov/member/hilda-solis/S001153,Democratic,California,32,House,"[108, 109, 110, 111]",2003,2009.0,Solis,CA,S001153,Solis (CA)
922,922,"Soto, Darren",https://www.congress.gov/member/darren-soto/S001200,Democratic,Florida,9,House,"[115, 116]",2017,inf,Soto,FL,S001200,Soto (FL)
923,923,"Souder, Mark E.",https://www.congress.gov/member/mark-souder/S001143,Republican,Indiana,3,House,"[108, 109, 110, 111]",2003,2010.0,Souder,IN,S001143,Souder (IN)
924,924,"Southerland, Steve II",https://www.congress.gov/member/steve-southerland/S001186,Republican,Florida,2,House,"[112, 113]",2011,2015.0,Southerland,FL,S001186,Southerland (FL)
925,925,"Space, Zachary T.",https://www.congress.gov/member/zachary-space/S001173,Democratic,Ohio,18,House,"[110, 111]",2007,2011.0,Space,OH,S001173,Space (OH)
926,926,"Spanberger, Abigail Davis",https://www.congress.gov/member/abigail-spanberger/S001209,Democratic,Virginia,7,House,[116],2019,inf,Spanberger,VA,S001209,Spanberger (VA)
927,927,"Spano, Ross",https://www.congress.gov/member/ross-spano/S001210,Republican,Florida,15,House,[116],2019,inf,Spano,FL,S001210,Spano (FL)
928,928,"Speier, Jackie",https://www.congress.gov/member/jackie-speier/S001175,Democratic,California,14,House,"[113, 114, 115, 116]",2013,inf,Speier,CA,S001175,Speier (CA)
929,929,"Speier, Jackie",https://www.congress.gov/member/jackie-speier/S001175,Democratic,California,12,House,"[110, 111, 112]",2008,2013.0,Speier,CA,S001175,Speier (CA)
930,930,"Spratt, John M., Jr.",https://www.congress.gov/member/john-spratt/S000749,Democratic,South Carolina,5,House,"[98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111]",1983,2011.0,Spratt,SC,S000749,Spratt (SC)
931,931,"Stabenow, Debbie",https://www.congress.gov/member/deborah-stabenow/S000770,Democratic,Michigan,8,House,"[105, 106]",1997,2001.0,Stabenow,MI,S000770,Stabenow (MI)
932,932,"Stanton, Greg",https://www.congress.gov/member/greg-stanton/S001211,Democratic,Arizona,9,House,[116],2019,inf,Stanton,AZ,S001211,Stanton (AZ)
933,933,"Stark, Fortney Pete",https://www.congress.gov/member/pete-stark/S000810,Democratic,California,13,House,"[103, 104, 105, 106, 107, 108, 109, 110, 111, 112]",1993,2013.0,Stark,CA,S000810,Stark (CA)
934,934,"Stauber, Pete",https://www.congress.gov/member/pete-stauber/S001212,Republican,Minnesota,8,House,[116],2019,inf,Stauber,MN,S001212,Stauber (MN)
935,935,"Stearns, Cliff",https://www.congress.gov/member/cliff-stearns/S000822,Republican,Florida,6,House,"[101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112]",1989,2013.0,Stearns,FL,S000822,Stearns (FL)
936,936,"Stefanik, Elise M.",https://www.congress.gov/member/elise-stefanik/S001196,Republican,New York,21,House,"[114, 115, 116]",2015,inf,Stefanik,NY,S001196,Stefanik (NY)
937,937,"Steil, Bryan",https://www.congress.gov/member/bryan-steil/S001213,Republican,Wisconsin,1,House,[116],2019,inf,Steil,WI,S001213,Steil (WI)
938,938,"Steube, W. Gregory",https://www.congress.gov/member/w-steube/S001214,Republican,Florida,17,House,[116],2019,inf,Steube,FL,S001214,Steube (FL)
939,939,"Stevens, Haley M.",https://www.congress.gov/member/haley-stevens/S001215,Democratic,Michigan,11,House,[116],2019,inf,Stevens,MI,S001215,Stevens (MI)
940,940,"Stewart, Chris",https://www.congress.gov/member/chris-stewart/S001192,Republican,Utah,2,House,"[113, 114, 115, 116]",2013,inf,Stewart,UT,S001192,Stewart (UT)
941,941,"Stivers, Steve",https://www.congress.gov/member/steve-stivers/S001187,Republican,Ohio,15,House,"[112, 113, 114, 115, 116]",2011,inf,Stivers,OH,S001187,Stivers (OH)
942,942,"Stockman, Steve",https://www.congress.gov/member/steve-stockman/S000937,Republican,Texas,36,House,[113],2013,2015.0,Stockman,TX,S000937,Stockman (TX)
943,943,"Stupak, Bart",https://www.congress.gov/member/bart-stupak/S001045,Democratic,Michigan,1,House,"[103, 104, 105, 106, 107, 108, 109, 110, 111]",1993,2011.0,Stupak,MI,S001045,Stupak (MI)
944,944,"Stutzman, Marlin A.",https://www.congress.gov/member/marlin-stutzman/S001188,Republican,Indiana,3,House,"[111, 112, 113, 114]",2010,2017.0,Stutzman,IN,S001188,Stutzman (IN)
